year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,1,Eldon Advertiser,Eldon,Mo.,4877,Miller,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3512,-92.5767,Missouri
2016,1,Nashville News,Nashville,Ill.,5300,Washington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3515,-89.3772,Illinois
2016,1,Hillsboro Free Press,Hillsboro,Kan.,7238,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3520,-97.2045,Kansas
2016,1,Hillsboro Star-Journal,Hillsboro,Kan.,1300,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3523,-97.1994,Kansas
2016,1,Marion County Record,Marion,Kan.,2800,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3538,-97.0082,Kansas
2016,5,Princeton Daily Clarion,Princeton,Ind.,8800,Gibson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3553,-87.5784,Indiana
2016,1,Ellinwood Leader,Ellinwood,Kan.,1666,Barton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3559,-98.5827,Kansas
2016,5,Great Bend Tribune,Great Bend,Kan.,5977,Barton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3592,-98.8007,Kansas
2016,6,Reporter,Vacaville,Calif.,17221,Solano,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3597,-121.9690,California
2016,2,Amador Ledger-Dispatch,Jackson,Calif.,9116,Amador,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3650,-120.7880,California
2016,1,Chase County Leader-News,Cottonwood Falls,Kan.,1215,Chase,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.3690,-96.5424,Kansas
2016,5,Clinton Daily Democrat,Clinton,Mo.,20782,Henry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3716,-93.7678,Missouri
2016,1,Clinton Eye,Clinton,Mo.,345,Henry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3716,-93.7678,Missouri
2016,5,McPherson Sentinel,McPherson,Kan.,3600,McPherson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3718,-97.6613,Kansas
2016,7,Daily Times,Salisbury,Md.,11998,Wicomico,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3746,-75.5877,Maryland
2016,1,Salisbury Independent,Salisbury,Md.,20922,Wicomico,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3746,-75.5877,Maryland
2016,1,Navigator & Journal-Register,Albion,Ill.,4265,Edwards,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.3767,-88.0582,Illinois
2016,1,Prairie Post,Albion,Ill.,13100,Edwards,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.3775,-88.0561,Illinois
2016,1,Madison Eagle The,Madison,Va.,4510,Madison,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.3795,-78.2584,Virginia
2016,2,Wayne County Press,Fairfield,Ill.,6900,Wayne,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3795,-88.3718,Illinois
2016,1,Florence Citizen,Florence,Colo.,1030,Fremont,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.3820,-105.1120,Colorado
2016,1,Cynthiana Democrat,Cynthiana,Ky.,5000,Harrison,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3855,-84.2996,Kentucky
2016,1,Maryland Coast-Dispatch,Ocean City,Md.,25500,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3856,-75.0440,Maryland
2016,1,Maryland Beachcomber,Ocean City,Md.,22000,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3856,-75.0440,Maryland
2016,6,Herald,Jasper,Ind.,10665,Dubois,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,38.3936,-86.9400,Indiana
2016,1,Lincoln New Era,Lincoln,Mo.,1081,Benton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3940,-93.3314,Missouri
2016,1,Adrian Journal,Adrian,Mo.,1470,Bates,major,Metro - Counties in metro areas of 1 million population or more,1,38.3960,-94.3499,Missouri
2016,1,Monitor-Journal,Little River,Kan.,400,Rice,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3981,-98.0120,Kansas
2016,1,Oldham Era,La Grange,Ky.,5335,Oldham,major,Metro - Counties in metro areas of 1 million population or more,1,38.3989,-85.3754,Kentucky
2016,1,Sonoma West Times & News,Sebastopol,Calif.,12964,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4017,-122.8240,California
2016,6,Emporia Gazette,Emporia,Kan.,5746,Lyon,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.4021,-96.1923,Kansas
2016,1,Valley Banner,Elkton,Va.,29896,Rockingham,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.4067,-78.6207,Virginia
2016,7,Herald-Dispatch,Huntington,W.Va.,21476,Cabell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4106,-82.4343,West Virginia
2016,4,Mt Carmel Register,Mt. Carmel,Ill.,3870,Wabash,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.4131,-87.7626,Illinois
2016,2,Elk Grove Citizen,Elk Grove,Calif.,5848,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.4160,-121.3840,California
2016,1,Cabell Standard,Culloden,W.Va.,1300,Cabell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4161,-82.0718,West Virginia
2016,1,Stafford County Sun,Stafford,Va.,21206,Stafford,major,Metro - Counties in metro areas of 1 million population or more,1,38.4171,-77.4207,Virginia
2016,1,Flemingsburg Gazette,Flemingsburg,Ky.,2619,Fleming,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.4236,-83.7334,Kentucky
2016,1,Leader,Charlestown,Ind.,14926,Clark,major,Metro - Counties in metro areas of 1 million population or more,1,38.4273,-85.6679,Indiana
2016,1,Henry County Local,New Castle,Ky.,4500,Henry,major,Metro - Counties in metro areas of 1 million population or more,1,38.4330,-85.1688,Kentucky
2016,1,Versailles Leader-Statesman,Versailles,Mo.,4200,Morgan,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.4333,-92.8453,Missouri
2016,1,Okawville Times,Okawville,Ill.,2100,Washington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.4346,-89.5481,Illinois
2016,6,Daily News-Record,Harrisonburg,Va.,24644,Harrisonburg city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.4362,-78.8735,Virginia
2016,1,Freeburg Tribune,Freeburg,Ill.,3000,St. Clair,major,Metro - Counties in metro areas of 1 million population or more,1,38.4398,-89.9170,Illinois
2016,1,North Bay Bohemian,Santa Rosa,Calif.,25000,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4404,-122.7140,California
2016,1,Morgan County Press,Stover,Mo.,1579,Morgan,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.4418,-92.9901,Missouri
2016,7,Press Democrat,Santa Rosa,Calif.,41534,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4468,-122.7060,California
2016,1,Dixon's Independent Voice,Dixon,Calif.,4450,Solano,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4469,-121.8250,California
2016,3,Dixon Tribune,Dixon,Calif.,7500,Solano,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4469,-121.8250,California
2016,6,Daily Record,Canon City,Colo.,4882,Fremont,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.4495,-105.2270,Colorado
2016,1,North Fork Journal,Harrisonburg,Va.,12500,Harrisonburg city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.4496,-78.8689,Virginia
2016,1,Shenandoah Journal,Harrisonburg,Va.,12500,Harrisonburg city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.4496,-78.8689,Virginia
2016,1,Ness County News,Ness City,Kan.,2248,Ness,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4538,-99.9062,Kansas
2016,7,Daily Independent,Ashland,Ky.,10977,Boyd,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.4593,-82.6449,Kentucky
2016,1,Cole Camp Courier,Cole Camp,Mo.,1081,Benton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.4595,-93.2026,Missouri
2016,1,Clay County Free Press,Clay,W.Va.,3500,Clay,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.4662,-81.0814,West Virginia
2016,6,Montrose Daily Press,Montrose,Colo.,4516,Montrose,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.4691,-107.8610,Colorado
2016,1,Culpepper Times,Culpepper,Va.,10088,Culpeper,major,Metro - Counties in metro areas of 1 million population or more,1,38.4718,-77.9959,Virginia
2016,1,Greeley County Republican,Tribune,Kan.,914,Greeley,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4719,-101.7550,Kansas
2016,1,Webster Echo,Webster Springs,W.Va.,2825,Webster,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4792,-80.4099,West Virginia
2016,1,Webster Republican,Webster Springs,W.Va.,994,Webster,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4792,-80.4099,West Virginia
2016,1,Dighton Herald,Dighton,Kan.,1000,Lane,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4811,-100.4660,Kansas
2016,1,Kiowa County Press,Eads,Colo.,800,Kiowa,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4813,-102.7800,Colorado
2016,1,Leoti Standard,Leoti,Kan.,1030,Wichita,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.4833,-101.3570,Kansas
2016,1,Unterrified Democrat,Linn,Mo.,7100,Osage,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.4859,-91.8504,Missouri
2016,1,Press-Dispatch The,Petersburg,Ind.,5000,Pike,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.4928,-87.2790,Indiana
2016,1,Drexel Star,Drexel,Mo.,672,Cass,major,Metro - Counties in metro areas of 1 million population or more,1,38.5004,-94.6025,Missouri
2016,1,Osawatomie Graphic,Osawatomie,Kan.,3500,Miami,major,Metro - Counties in metro areas of 1 million population or more,1,38.5063,-94.9492,Kansas
2016,1,St Helena Star,St Helena,Calif.,2447,Napa,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.5065,-122.4690,California
2016,1,Windsor Review,Windsor,Mo.,1850,Henry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.5078,-93.5606,Missouri
2016,7,Belleville News-Democrat,Belleville,Ill.,26741,St. Clair,major,Metro - Counties in metro areas of 1 million population or more,1,38.5164,-89.9881,Illinois
2016,1,Mascoutah Herald,Mascoutah,Ill.,2400,St. Clair,major,Metro - Counties in metro areas of 1 million population or more,1,38.5192,-89.8042,Illinois
2016,1,Edwards County Times Advocate,West Salem,Ill.,1100,Edwards,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.5204,-88.0051,Illinois
2016,6,Centralia Morning Sentinel,Centralia,Ill.,12128,Marion,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.5223,-89.1233,Illinois
2016,1,Mineral County Independent News,Hawthorne,Nev.,4580,Mineral,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5250,-118.6270,Nevada
2016,1,Putnam Standard,Winfield,W.Va.,1300,Putnam,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.5285,-81.8861,West Virginia
2016,5,Mountain Mail,Salida,Colo.,3494,Chaffee,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5302,-105.9990,Colorado
2016,6,Ironton Tribune,Ironton,Ohio,5228,Lawrence,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.5317,-82.6773,Ohio
2016,1,Rush County News,La Crosse,Kan.,1621,Rush,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.5319,-99.3094,Kansas
2016,1,Winters Express,Winters,Calif.,2450,Yolo,major,Metro - Counties in metro areas of 1 million population or more,1,38.5320,-121.9780,California
2016,1,Mountain Guide,Salida,Colo.,6000,Chaffee,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5347,-105.9990,Colorado
2016,1,News-Herald,Owenton,Ky.,3200,Owen,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.5358,-84.8395,Kentucky
2016,1,Windsor Times,Windsor,Calif.,3600,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.5418,-122.8090,California
2016,2,Calvert Recorder,Prince Frederick,Md.,9130,Calvert,major,Metro - Counties in metro areas of 1 million population or more,1,38.5440,-76.5879,Maryland
2016,1,Gunnison Country Times,Gunnison,Colo.,4000,Gunnison,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5445,-106.9280,Colorado
2016,1,Coastal Point,Ocean View,Del.,16040,Sussex,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.5451,-75.0891,Delaware
2016,1,Springs Valley Herald,French Lick,Ind.,2200,Orange,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.5476,-86.6216,Indiana
2016,1,South County Times,Affton,Mo.,36950,St. Louis,major,Metro - Counties in metro areas of 1 million population or more,1,38.5498,-90.3262,Missouri
2016,2,Washington Missourian,Washington,Mo.,47232,Franklin,major,Metro - Counties in metro areas of 1 million population or more,1,38.5516,-91.0152,Missouri
2016,5,Davis Enterprise,Davis,Calif.,8240,Yolo,major,Metro - Counties in metro areas of 1 million population or more,1,38.5552,-121.7370,California
2016,1,Marquette Tribune,Marquette,Kan.,600,McPherson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5553,-97.8343,Kansas
2016,1,News-Ledger,West Sacramento,Calif.,2100,Yolo,major,Metro - Counties in metro areas of 1 million population or more,1,38.5556,-121.5500,California
2016,2,Banner,Cambridge,Md.,1530,Dorchester,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.5563,-76.0752,Maryland
2016,1,Dorchester Star,Cambridge,Md.,10000,Dorchester,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.5563,-76.0752,Maryland
2016,1,Paoli News Republican,Paoli,Ind.,2800,Orange,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.5572,-86.4699,Indiana
2016,1,Sacramento Gazette,Sacramento,Calif.,1700,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.5666,-121.4680,California
2016,7,Sacramento Bee,Sacramento,Calif.,196667,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.5666,-121.4680,California
2016,7,News Tribune,Jefferson City,Mo.,12735,Cole,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.5677,-92.1756,Missouri
2016,1,Greenup County News-Times,Greenup,Ky.,3600,Greenup,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.5729,-82.8301,Kentucky
2016,1,Lindsborg News-Record,Lindsborg,Kan.,2899,McPherson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.5766,-97.6744,Kansas
2016,2,Miami County Republic,Paola,Kan.,5150,Miami,major,Metro - Counties in metro areas of 1 million population or more,1,38.5783,-94.8613,Kansas
2016,1,Sacramento News & Review,Sacramento,Calif.,68541,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.5816,-121.4940,California
2016,1,Sacramento Observer,Sacramento,Calif.,50000,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.5816,-121.4940,California
2016,1,Weekly Calistogan,Calistoga,Calif.,2500,Napa,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.5817,-122.5820,California
2016,1,Grapevine Independent,Rancho Cordova,Calif.,8600,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.5855,-121.2860,California
2016,1,Webster-Kirkwood Times,Webster Groves,Mo.,40503,St. Louis,major,Metro - Counties in metro areas of 1 million population or more,1,38.5866,-90.3544,Missouri
2016,1,Lewis County Herald,Vanceburg,Ky.,4400,Lewis,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.5937,-83.3216,Kentucky
2016,1,O'Fallon Progress,O'Fallon,Ill.,6338,St. Clair,major,Metro - Counties in metro areas of 1 million population or more,1,38.5940,-89.9120,Illinois
